Row,WBN_GC_L_0.25,WBN_GC_H_0.25,WBN_GC_L_0.50,WBN_GC_H_0.50,WBN_GC_L_0.75,WBN_GC_H_0.75,WBN_GC_L_1.00,WBN_GC_H_1.00,WBN_EN_L_0.25,WBN_EN_H_0.25,WBN_EN_L_0.50,WBN_EN_H_0.50,WBN_EN_L_0.75,WBN_EN_H_0.75,WBN_EN_L_1.00,WBN_EN_H_1.00,WBN_LP_L_0.25,WBN_LP_H_0.25,WBN_LP_L_0.50,WBN_LP_H_0.50,WBN_LP_L_0.75,WBN_LP_H_0.75,WBN_LP_L_1.00,WBN_LP_H_1.00
661627,-2.32004,1.45187,-2.44507,2.08422,-2.70161,2.85247,-3.26318,3.66618,-0.645084,1.32488,-1.38132,2.08203,-2.14914,2.90259,-2.92909,3.74091,-0.888934,1.01484,-1.60069,1.83055,-2.36659,2.67362,-3.14733,3.5227
661523,-2.40083,1.43725,-2.53335,2.23363,-2.81374,3.10665,-3.52019,4.00354,-0.823016,1.30877,-1.68272,2.10579,-2.55501,2.99092,-3.43278,3.89863,-0.93234,1.14632,-1.72665,2.02369,-2.58531,2.93406,-3.45889,3.85196
661492,-2.39088,1.68539,-2.51746,2.48344,-2.89164,3.40927,-3.69476,4.37469,-0.80825,1.4224,-1.68959,2.34459,-2.59247,3.32762,-3.50352,4.32593,-0.998807,1.36383,-1.83996,2.27603,-2.73367,3.25665,-3.64208,4.25355
661488,-1.59316,1.44315,-2.14583,2.02876,-2.75952,2.76818,-3.39989,3.57668,-0.770053,1.4253,-1.55856,2.13646,-2.35301,2.9217,-3.15018,3.73631,-0.863299,1.12405,-1.54802,1.92629,-2.28223,2.75385,-3.04982,3.59141
661486,-1.15148,1.05278,-1.5373,1.77171,-2.3223,2.57311,-3.11416,3.38228,-0.782185,1.02786,-1.57514,1.70012,-2.37076,2.50109,-3.16743,3.31205,-0.707058,1.07422,-1.43311,1.873,-2.21174,2.68138,-3.00129,3.49319
661264,-2.18841,1.57535,-2.45124,2.26539,-2.87118,3.06097,-3.50164,3.90339,-0.77399,1.38102,-1.55893,2.19744,-2.34871,3.06651,-3.14298,3.95077,-1.03053,1.15159,-1.80467,2.00098,-2.62624,2.87605,-3.46118,3.76182
661257,-1.79881,1.37105,-2.02484,2.17743,-2.71349,3.03777,-3.46126,3.92196,-0.764474,1.45345,-1.55387,2.25264,-2.36566,3.12835,-3.19094,4.02674,-0.91705,1.12445,-1.66012,2.01028,-2.46862,2.91824,-3.2953,3.83211
661194,-1.56094,1.50299,-2.03108,2.16649,-2.73083,3.02965,-3.49279,3.91847,-0.78917,1.45443,-1.59082,2.25792,-2.4048,3.13891,-3.22959,4.04289,-0.925055,1.15081,-1.65893,2.03294,-2.46944,2.94531,-3.29897,3.86453
661155,-2.24502,1.97731,-2.37111,2.37722,-2.62597,2.94706,-3.11786,3.66574,-0.774027,1.23302,-1.55949,1.88092,-2.34951,2.63704,-3.14179,3.4313,-0.847964,1.06557,-1.51033,1.86145,-2.26026,2.67075,-3.03854,3.48527
661082,-2.27878,1.74656,-2.40088,2.19253,-2.71832,3.03389,-3.46995,3.92079,-0.764485,1.45451,-1.55418,2.25733,-2.3669,3.13681,-3.1933,4.03883,-0.916075,1.15284,-1.65754,2.03008,-2.46565,2.93898,-3.29256,3.85519
660895,-2.38644,1.45776,-2.52692,2.15257,-2.79337,2.93879,-3.25631,3.74897,-0.779861,1.2317,-1.57536,1.89606,-2.37627,2.68248,-3.17968,3.50397,-0.830839,1.08811,-1.54703,1.88518,-2.33043,2.71095,-3.12727,3.54509
660792,-1.53342,1.62699,-2.12996,2.37387,-2.90768,3.27427,-3.75408,4.22187,-0.782168,1.51055,-1.64297,2.40362,-2.53644,3.35934,-3.44252,4.33434,-1.00815,1.13682,-1.86053,2.09609,-2.75748,3.07706,-3.66663,4.06476
660754,-1.83089,1.10543,-1.99105,1.90366,-2.75494,2.75262,-3.5939,3.61885,-0.760124,1.53862,-1.54194,2.37267,-2.34546,3.23003,-3.16756,4.09797,-1.08101,1.10546,-1.91034,1.91494,-2.75645,2.75353,-3.61006,3.61106
660684,-1.61893,1.10544,-1.93922,1.90796,-2.75494,2.76179,-3.59391,3.63273,-0.760124,1.53889,-1.54194,2.3739,-2.34546,3.23295,-3.16756,4.10315,-1.08101,1.11595,-1.91034,1.9341,-2.75645,2.78028,-3.61006,3.64333
660664,-2.39946,1.44841,-2.52837,2.09923,-2.78623,2.89229,-3.25501,3.70449,-0.779828,1.2297,-1.57507,1.88265,-2.37565,2.65461,-3.17868,3.46391,-0.830329,1.02644,-1.53586,1.83435,-2.31629,2.65718,-3.11316,3.48463
660627,-2.41632,2.04088,-2.53838,2.47489,-2.77027,3.04006,-3.21052,3.66891,-0.769477,1.22078,-1.5446,1.8281,-2.32148,2.52602,-3.09913,3.28464,-0.858033,1.06383,-1.51744,1.84772,-2.19196,2.64012,-2.89957,3.4356
660569,-2.39867,1.97091,-2.52658,2.44056,-2.76684,3.16567,-3.29267,4.01958,-0.813433,1.2704,-1.63828,2.05696,-2.46686,2.93983,-3.29712,3.84416,-0.845696,1.16161,-1.55276,2.05792,-2.33924,2.96899,-3.15547,3.88434
660551,-1.59849,1.33958,-1.93337,1.88408,-2.45686,2.58049,-3.07237,3.3071,-0.627309,1.24199,-1.31079,1.88622,-2.01377,2.60393,-2.7251,3.34491,-0.996891,0.849789,-1.68123,1.44384,-2.39103,2.17284,-3.10771,2.92365
660410,-1.47517,1.10393,-1.93906,1.90202,-2.75491,2.75073,-3.59389,3.61667,-0.760124,1.53849,-1.54194,2.37231,-2.34546,3.22937,-3.16756,4.09698,-1.08101,1.10562,-1.91034,1.91496,-2.75644,2.75321,-3.61005,3.61032
660362,-1.53579,1.63949,-2.07777,2.18301,-2.68362,2.90359,-3.32416,3.68929,-0.764083,1.43003,-1.54049,2.1535,-2.32089,2.95011,-3.1033,3.7727,-0.843655,1.08418,-1.54044,1.87716,-2.28367,2.70873,-3.04519,3.55057
660361,-1.55894,1.4849,-1.87788,1.98523,-2.40906,2.67392,-3.12096,3.44356,-0.77049,1.58328,-1.54783,2.33987,-2.32822,3.12152,-3.11021,3.91429,-0.850816,1.10388,-1.51523,1.89503,-2.22818,2.69607,-2.97534,3.50349
660359,-2.24481,1.87241,-2.37057,2.33434,-2.67861,3.04388,-3.30509,3.84771,-0.709938,1.43091,-1.43814,2.15824,-2.17615,2.96475,-2.92008,3.80254,-0.841886,1.02937,-1.53367,1.86955,-2.26537,2.73491,-3.00935,3.605
660303,-2.3822,1.88253,-2.65692,2.38111,-3.08819,3.16206,-3.64073,4.03146,-0.819589,1.24358,-1.64893,2.02687,-2.48177,2.91277,-3.31625,3.8186,-0.915607,1.13818,-1.56195,2.04544,-2.3393,2.96033,-3.16905,3.8775
660120,-2.36525,1.30255,-2.6275,2.09472,-3.02214,2.96442,-3.58495,3.85599,-0.803221,1.36541,-1.63932,2.15883,-2.49276,3.02333,-3.35531,3.91368,-1.02801,1.1641,-1.80226,2.04779,-2.63546,2.94875,-3.48959,3.85601
659933,-1.6419,1.24537,-1.83512,1.83987,-2.24355,2.50129,-2.81842,3.18603,-0.425997,1.30199,-0.936224,1.98867,-1.60503,2.69518,-2.29835,3.40623,-0.425178,1.56898,-0.979075,2.17163,-1.62393,2.84084,-2.29784,3.53179
659920,-1.62368,1.8817,-2.13029,2.56949,-2.89682,3.44064,-3.74021,4.36503,-0.772076,1.47546,-1.5973,2.39468,-2.50257,3.35908,-3.42109,4.33597,-1.10248,1.35291,-1.91569,2.22782,-2.81353,3.1758,-3.72833,4.1443
659906,-2.25175,1.86047,-2.37069,2.31594,-2.80777,3.19544,-3.63106,4.1323,-0.796815,1.38672,-1.65368,2.26071,-2.53121,3.20122,-3.41693,4.15826,-1.02862,1.34739,-1.8119,2.21305,-2.66647,3.15044,-3.54463,4.10574
659499,-2.26223,1.39452,-2.52976,2.17323,-2.95807,3.03749,-3.51753,3.9236,-0.784787,1.31257,-1.59804,2.11056,-2.41908,2.98746,-3.24326,3.88522,-0.73173,1.18253,-1.52691,2.05502,-2.34779,2.95864,-3.17294,3.86897
659434,-2.21565,1.94624,-2.5024,2.49321,-3.0005,3.21653,-3.65922,4.01865,-0.769674,1.3172,-1.59418,2.08861,-2.43793,2.93322,-3.28974,3.79861,-0.865723,1.08003,-1.65606,1.93854,-2.49674,2.81212,-3.34962,3.69073
659413,-2.3549,1.36549,-2.61224,2.22621,-2.99899,3.13935,-3.47301,4.06688,-0.854066,1.40997,-1.72243,2.16343,-2.59455,3.04706,-3.4682,3.96836,-0.822574,1.15979,-1.60868,2.08621,-2.46636,3.02622,-3.33499,3.96977
659295,-1.29615,2.31533,-1.97566,2.86927,-2.75009,3.55757,-3.56189,4.32444,-0.770982,1.37209,-1.58678,2.17338,-2.43649,3.03774,-3.29687,3.92242,-1.04096,1.12931,-1.8505,1.93523,-2.70618,2.77758,-3.57253,3.65428
659135,-2.38336,1.57052,-2.52623,2.29508,-2.80846,3.07872,-3.27929,3.89122,-0.783551,1.24239,-1.58512,1.93376,-2.39258,2.7429,-3.20271,3.58371,-0.841204,1.06888,-1.59728,1.88619,-2.39385,2.72856,-3.19852,3.5798
659100,-2.39209,1.9463,-2.51949,2.4936,-3.00117,3.21913,-3.66115,4.02606,-0.769784,1.3189,-1.59458,2.09555,-2.43866,2.94657,-3.29081,3.81866,-0.865403,1.09214,-1.65621,1.95423,-2.49734,2.83443,-3.35061,3.71989
659062,-1.42593,1.03574,-1.83973,1.89677,-2.50508,2.77982,-3.27841,3.66964,-0.812146,1.20928,-1.63041,1.96535,-2.4512,2.83,-3.27326,3.71518,-0.619287,1.19733,-1.37001,2.08888,-2.18932,2.98518,-3.01198,3.88272
658927,-2.21792,2.17671,-2.34698,2.33306,-2.64168,2.98249,-3.47936,3.80979,-0.776229,1.53788,-1.56944,2.37212,-2.37934,3.23116,-3.20402,4.10212,-1.08669,1.11771,-1.91767,1.94655,-2.76367,2.80023,-3.61679,3.66912
658717,-1.81863,1.23701,-1.98952,2.01136,-2.77167,2.87885,-3.60014,3.76279,-0.77662,1.36552,-1.60712,2.15797,-2.45853,3.01749,-3.31942,3.89977,-1.02839,1.14029,-1.80426,1.99205,-2.63844,2.87608,-3.49239,3.7697
658642,-2.40014,1.52024,-2.61317,2.17191,-3.00078,2.99039,-3.47662,3.85374,-0.7855,1.28537,-1.58121,2.03519,-2.38264,2.88536,-3.18692,3.76309,-0.862917,0.966786,-1.62072,1.84246,-2.41729,2.73456,-3.22156,3.63007
658556,-1.5396,1.33264,-1.92656,2.18001,-2.61066,3.09235,-3.37875,4.02434,-0.819084,1.32767,-1.65469,2.16523,-2.49747,3.0834,-3.34421,4.02126,-0.929629,1.22409,-1.68245,2.15444,-2.49953,3.09872,-3.33601,4.0473
658471,-2.39867,1.88161,-2.52667,2.56887,-2.89599,3.43786,-3.73963,4.35889,-0.770032,1.4727,-1.59631,2.38761,-2.50205,3.34744,-3.4206,4.31969,-1.10241,1.33795,-1.91562,2.20665,-2.81343,3.15033,-3.72818,4.11448
658369,-2.25954,2.17699,-2.38681,2.41093,-2.76627,3.18408,-3.56272,4.02807,-0.798317,1.36541,-1.61867,2.15188,-2.45153,3.00163,-3.29353,3.8745,-1.03936,1.0693,-1.83638,1.89598,-2.67847,2.76505,-3.53188,3.64943
658358,-2.24735,2.24618,-2.36258,2.56935,-2.64386,3.05263,-3.27363,3.73243,-0.76946,1.38746,-1.55604,2.15529,-2.34774,2.96147,-3.14166,3.78006,-0.935681,1.12182,-1.66365,1.91514,-2.43403,2.73361,-3.21702,3.56054
658256,-1.43977,1.73225,-1.98154,2.39447,-2.77577,3.20437,-3.61889,4.07105,-0.794717,1.37241,-1.65458,2.19321,-2.5371,3.08195,-3.42886,3.99049,-1.02931,1.11376,-1.8227,2.00632,-2.68784,2.91807,-3.57414,3.8367
658252,-2.33415,1.25377,-2.59085,2.04158,-2.98577,2.90261,-3.61541,3.78512,-0.784628,1.36598,-1.61852,2.1603,-2.4723,3.02279,-3.33533,3.90846,-1.02793,1.14083,-1.80174,2.00212,-2.63479,2.89368,-3.48896,3.79284
658129,-2.40025,1.56608,-2.52909,2.26631,-2.77362,3.07886,-3.5592,3.93484,-0.7959,1.41299,-1.60589,2.1742,-2.4286,3.03056,-3.26303,3.91099,-1.0386,1.09839,-1.83146,1.96274,-2.66906,2.8476,-3.51837,3.74088
658085,-1.40165,1.32324,-1.98314,2.14809,-2.78254,3.03876,-3.62671,3.94904,-0.797281,1.37567,-1.65353,2.19636,-2.5301,3.08853,-3.41533,4.00277,-1.02999,1.12405,-1.82179,2.02617,-2.67936,2.94611,-3.55757,3.87254
657645,-2.41631,1.87468,-2.53836,2.28986,-2.7696,2.90326,-3.20364,3.61605,-0.771957,1.27941,-1.55056,1.94057,-2.33144,2.66832,-3.11339,3.43159,-0.986581,1.05709,-1.59922,1.83987,-2.28569,2.63552,-3.01791,3.43676
657236,-2.85746,1.51704,-3.16208,2.04327,-3.59425,2.73054,-4.10229,3.48514,-0.768482,1.24555,-1.54425,1.89448,-2.32355,2.63039,-3.1048,3.40421,-0.872063,0.897338,-1.57822,1.692,-2.33591,2.49461,-3.10982,3.30026
565205,-2.31627,2.43989,-2.56675,2.9123,-2.94909,3.47369,-3.42886,4.09653,-0.634827,2.41182,-1.30017,2.70761,-1.99086,3.17025,-2.69645,3.82802,-0.851305,1.02201,-1.52968,1.81858,-2.23597,2.63557,-2.95187,3.45913
559644,-2.39619,1.54559,-2.65756,2.23258,-3.08917,3.10447,-3.64332,4.00144,-0.823674,1.24379,-1.66001,2.03247,-2.50053,2.92336,-3.34294,3.83364,-0.835342,1.15677,-1.54204,2.05887,-2.3603,2.97677,-3.19829,3.89758
102544,-2.31004,2.07958,-2.4505,2.49262,-2.73903,3.0346,-3.25416,3.6939,-0.773588,1.21369,-1.55799,1.81918,-2.34636,2.57865,-3.13644,3.39011,-0.885333,1.06992,-1.5288,1.87303,-2.22299,2.68989,-3.00576,3.51158
91430,-1.48277,2.0007,-1.83211,2.52309,-2.45977,3.13947,-3.207,3.80895,-0.775118,1.23929,-1.56246,1.88564,-2.35471,2.64832,-3.14916,3.45801,-0.723938,1.03649,-1.5014,1.80156,-2.29539,2.62545,-3.09133,3.45615
62920,-2.39869,1.76609,-2.52673,2.22611,-2.76435,2.86416,-3.21024,3.61422,-0.773254,1.24753,-1.55455,1.9195,-2.33874,2.69543,-3.12432,3.50973,-0.868385,0.919577,-1.557,1.74949,-2.30808,2.58676,-3.08837,3.42624
25096,-1.4683,2.11558,-1.71802,2.57998,-2.57285,3.29452,-3.44933,4.14363,-0.884368,1.22721,-1.77245,1.97141,-2.66174,2.88863,-3.55157,3.82665,-0.883093,0.994468,-1.75418,1.93418,-2.64154,2.87813,-3.5308,3.82321
21718,-1.46775,0.781341,-1.74433,1.57375,-2.32195,2.37002,-3.08597,3.16694,-0.764655,1.08723,-1.52932,1.61125,-2.29401,2.39915,-3.0587,3.19522,-0.663557,0.909652,-1.42492,1.70462,-2.1886,2.50131,-2.95281,3.29843
6603252,-2.2799,1.75119,-2.40709,2.1746,-2.67105,2.76789,-3.0987,3.45162,-0.562143,1.44179,-1.19701,2.15717,-1.85873,2.91372,-2.53169,3.68375,-0.988614,0.915438,-1.59266,1.64691,-2.25554,2.41173,-2.93154,3.18686
6603021,-1.46485,1.64794,-1.73338,2.24503,-2.35319,3.00794,-3.09455,3.82205,-0.795268,1.25149,-1.60382,1.98534,-2.41692,2.80251,-3.23213,3.64433,-0.925801,1.00609,-1.65017,1.80409,-2.44995,2.65684,-3.2618,3.51635
6603010,-1.80266,1.22709,-1.9476,1.96469,-2.74553,2.8364,-3.58815,3.724,-0.776706,1.5401,-1.57436,2.37964,-2.39125,3.24627,-3.22355,4.1262,-1.08168,1.04521,-1.91642,1.85435,-2.77051,2.73306,-3.63263,3.62525
5389392,-2.19482,1.94773,-2.4896,2.50305,-3.02265,3.27687,-3.73955,4.14871,-0.854544,1.32042,-1.73968,2.1219,-2.63572,3.01397,-3.53671,3.93097,-0.866513,1.1591,-1.69364,2.07495,-2.583,3.00382,-3.48381,3.93653
5389319,-2.38148,2.14901,-2.50641,2.78718,-2.73816,3.54933,-3.16487,4.36053,-0.781487,1.26243,-1.5908,1.99743,-2.41184,2.82929,-3.23809,3.68603,-0.935357,1.06455,-1.72953,1.87619,-2.54573,2.72057,-3.36941,3.57958
5389195,-1.68716,1.82693,-2.27747,2.43622,-2.9475,3.23278,-3.6639,4.08538,-0.756761,1.4847,-1.53104,2.30732,-2.32292,3.19521,-3.12835,4.1035,-0.900442,1.07351,-1.66089,1.95404,-2.45292,2.87164,-3.26924,3.79586
5389174,-1.63474,1.8275,-1.92713,2.32785,-2.44344,3.04695,-3.14004,3.81559,-0.7618,1.30448,-1.53674,2.01538,-2.31668,2.79597,-3.09929,3.60166,-0.900629,1.05128,-1.65789,1.81689,-2.43377,2.62492,-3.21456,3.44366
5389163,-1.45378,1.82602,-1.80507,2.3239,-2.36802,3.03828,-3.08408,3.79994,-0.764512,1.30448,-1.5292,2.01157,-2.29403,2.78373,-3.05902,3.57826,-0.899685,1.10102,-1.65585,1.88234,-2.42977,2.66999,-3.20772,3.46331
5389101,-1.45949,1.74361,-1.83862,2.27031,-2.43687,3.00287,-3.12762,3.77925,-0.702443,1.31489,-1.45656,2.03192,-2.23041,2.81225,-3.01329,3.614,-0.90087,0.809113,-1.67213,1.61081,-2.46201,2.43061,-3.25585,3.25303
667051,-2.35446,2.24326,-2.48806,2.66115,-3.02067,3.292,-3.74074,4.15329,-0.853863,1.32228,-1.73824,2.12681,-2.63381,3.02069,-3.53446,3.93899,-0.867874,1.1525,-1.69763,2.07058,-2.58693,3.00049,-3.48751,3.9342
664192,-1.34835,1.37563,-1.95852,2.09665,-2.63953,2.94882,-3.36297,3.83826,-0.774121,1.5361,-1.56013,2.38294,-2.35189,3.27537,-3.14728,4.18301,-0.691185,1.14518,-1.44801,2.02166,-2.23112,2.93417,-3.02494,3.85501
663197,-2.39865,1.65264,-2.52649,2.29708,-2.76167,3.10747,-3.5383,3.98005,-0.835982,1.32023,-1.70475,2.11585,-2.58665,2.99632,-3.4746,3.90063,-0.909616,1.16308,-1.71461,2.0612,-2.58204,2.97352,-3.46547,3.89121
663096,-1.52912,2.27861,-2.11903,2.71949,-2.87654,3.44618,-3.70335,4.305,-0.718707,2.40133,-1.56447,2.67466,-2.44997,3.26944,-3.3489,4.18884,-1.05269,1.06912,-1.8832,1.9664,-2.77431,2.8957,-3.67671,3.83466
663005,-2.39867,1.75551,-2.52667,2.41292,-2.76417,3.20636,-3.32451,4.04981,-0.775914,1.46288,-1.56115,2.25522,-2.35123,3.11539,-3.14471,3.99761,-0.83453,1.11973,-1.50997,2.00326,-2.29395,2.90028,-3.09041,3.80152
662950,-2.34265,1.67215,-2.60178,2.45729,-2.99633,3.38598,-3.65863,4.35266,-0.782624,1.39601,-1.6279,2.30818,-2.50027,3.28667,-3.38614,4.28032,-1.0366,1.35146,-1.83986,2.26542,-2.7015,3.24472,-3.58005,4.23853
662842,-2.41634,1.46856,-2.57774,2.19825,-2.96545,3.04779,-3.47722,3.93739,-0.774609,1.5376,-1.56051,2.38916,-2.35068,3.28759,-3.14304,4.20166,-0.692264,1.10951,-1.46047,2.01733,-2.2397,2.94373,-3.02516,3.87398
662741,-1.52909,1.51471,-1.90328,2.13807,-2.40797,2.91303,-3.09171,3.73385,-0.7855,1.27466,-1.5794,1.98402,-2.37656,2.78811,-3.17529,3.62334,-0.841893,1.12667,-1.49914,1.95899,-2.22557,2.80489,-3.00694,3.65693
662542,-2.39864,1.38297,-2.52648,2.12292,-2.76375,2.98995,-3.36939,3.89037,-0.775229,1.5366,-1.56235,2.38604,-2.35532,3.28303,-3.15232,4.19642,-0.683474,1.15371,-1.46126,2.04832,-2.25755,2.97162,-3.06025,3.90131
662395,-2.35401,2.54078,-2.61126,3.09349,-2.99891,3.81039,-3.49885,4.63291,-0.721119,2.41205,-1.56355,2.71311,-2.44238,3.29125,-3.3339,4.17705,-1.09621,1.08351,-1.87967,1.97871,-2.75482,2.90315,-3.64649,3.83703
662158,-2.392,1.65164,-2.51869,2.29804,-2.75867,3.11621,-3.57099,3.99858,-0.844589,1.32364,-1.72011,2.12858,-2.60799,3.01955,-3.5016,3.93426,-0.911262,1.16964,-1.72158,2.0778,-2.59457,3.00005,-3.4835,3.92767
662117,-1.81632,1.62501,-2.15328,2.37008,-2.92942,3.27052,-3.77412,4.21807,-0.782572,1.50809,-1.64439,2.3995,-2.53836,3.35498,-3.4447,4.33001,-1.01478,1.13457,-1.86542,2.093,-2.76165,3.07369,-3.67044,4.06128
662038,-2.17183,1.99096,-2.44554,2.56135,-2.92598,3.29743,-3.5689,4.10132,-0.7456,1.31908,-1.56189,2.09313,-2.40025,2.93677,-3.24728,3.79963,-0.868064,1.12175,-1.65401,1.94456,-2.48886,2.80847,-3.33615,3.68065
661972,-2.17184,1.99129,-2.44556,2.56808,-2.94747,3.32921,-3.66383,4.17193,-0.756772,1.48443,-1.56271,2.30836,-2.40159,3.19936,-3.24916,4.11166,-0.868294,1.12944,-1.65731,1.99483,-2.49306,2.91142,-3.34083,3.83808
661925,-1.82247,1.58961,-1.98109,2.34422,-2.75466,3.23318,-3.58803,4.15779,-0.795702,1.42236,-1.64809,2.27042,-2.5198,3.19814,-3.39933,4.14599,-0.93151,1.14511,-1.75246,2.08391,-2.62132,3.0386,-3.50155,3.99828
661903,-1.80266,1.26667,-2.14966,2.12855,-2.8924,3.05729,-3.71957,4.00665,-0.786706,1.39576,-1.63036,2.27587,-2.50098,3.21947,-3.38222,4.17966,-1.02849,1.16862,-1.81208,2.11469,-2.66419,3.07793,-3.53881,4.04679
661900,-2.17185,1.99087,-2.44561,2.56004,-2.92653,3.2937,-3.57068,4.09507,-0.745685,1.3188,-1.56219,2.09114,-2.4008,2.9324,-3.24808,3.7927,-0.867016,1.12006,-1.6538,1.93982,-2.48904,2.8012,-3.33663,3.67086
661882,-2.3009,1.89712,-2.42993,2.43692,-2.80986,3.247,-3.62191,4.1418,-0.79574,1.35969,-1.64823,2.22159,-2.51994,3.14865,-3.39931,4.0918,-0.93123,1.33939,-1.74195,2.18972,-2.60753,3.112,-3.48558,4.05278
661773,-1.632,1.65636,-2.19123,2.437,-3.00199,3.36303,-3.89038,4.32881,-0.815606,1.51931,-1.7299,2.41241,-2.67134,3.37993,-3.62251,4.3702,-1.08126,1.20055,-1.93846,2.17057,-2.85775,3.16297,-3.80289,4.16316
661752,-2.39869,1.67924,-2.56748,2.2359,-2.95123,2.95108,-3.43737,3.73408,-0.761478,1.29092,-1.5357,2.01319,-2.31476,2.81538,-3.09631,3.64234,-0.862743,1.04913,-1.54677,1.85113,-2.28998,2.68458,-3.05728,3.52552
661708,-1.82164,1.65647,-2.1911,2.43944,-3.00676,3.36935,-3.89769,4.33941,-0.817326,1.51986,-1.7334,2.41622,-2.67616,3.38828,-3.62848,4.38306,-1.08138,1.20366,-1.93945,2.17812,-2.86048,3.17494,-3.80695,4.17953
661661,-2.41632,1.53081,-2.53832,2.06345,-2.76806,2.81237,-3.20413,3.6188,-0.774561,1.23816,-1.56183,1.90413,-2.35434,2.68797,-3.14942,3.50731,-0.835319,1.08042,-1.52539,1.89117,-2.2857,2.72037,-3.0683,3.55546
661618,-2.36132,1.4987,-2.62117,2.06556,-3.01268,2.9076,-3.58513,3.77625,-0.771732,1.3647,-1.56396,2.15063,-2.39511,3.00013,-3.23806,3.87226,-1.03958,1.07429,-1.83643,1.88977,-2.67751,2.74674,-3.52933,3.62482
661591,-1.75123,1.89216,-2.20544,2.27246,-2.82862,2.87035,-3.53106,3.68346,-0.581769,1.32055,-1.30954,2.13892,-2.09334,3.01009,-2.88396,3.8925,-0.85697,1.29006,-1.53365,2.08154,-2.26084,2.94152,-3.03192,3.81853
661589,-2.281,1.90466,-2.4049,2.37823,-2.65784,3.13512,-3.41128,4.0085,-0.792476,1.25362,-1.61868,2.06596,-2.456,2.96495,-3.29811,3.88027,-0.877848,1.07711,-1.64507,1.97067,-2.47082,2.8854,-3.30941,3.80636
661553,-2.39865,1.37265,-2.52648,2.18176,-2.7703,3.04602,-3.46163,3.93387,-0.763582,1.45489,-1.55234,2.2583,-2.36409,3.1378,-3.18932,4.03964,-0.917017,1.23506,-1.6606,2.01692,-2.47003,2.92461,-3.29736,3.84115
661552,-1.5321,1.2858,-2.02947,2.0225,-2.67404,2.87904,-3.38688,3.76627,-0.72048,1.477,-1.48292,2.30471,-2.26172,3.19076,-3.04836,4.09384,-0.838289,1.36603,-1.49743,2.20767,-2.24271,3.10228,-3.01451,4.01036
661537,-1.79841,1.57705,-2.11228,2.29789,-2.81626,3.17627,-3.62614,4.09345,-0.795732,1.36025,-1.64819,2.22293,-2.51984,3.15092,-3.39915,4.09505,-0.926667,1.34366,-1.74163,2.19398,-2.60715,3.1167,-3.4851,4.05826
661484,-2.39135,1.65495,-2.51707,2.33312,-2.85658,3.18734,-3.69675,4.0975,-0.856079,1.53791,-1.74214,2.36886,-2.64235,3.23484,-3.54974,4.13685,-1.0769,1.19332,-1.89376,2.11542,-2.72373,3.05376,-3.60558,3.99918
661443,-2.38737,1.6807,-2.52852,2.38834,-2.80157,3.23,-3.56666,4.10918,-0.801176,1.36675,-1.64012,2.16711,-2.49916,3.04243,-3.36737,3.94238,-1.03893,1.05994,-1.83649,1.93876,-2.68471,2.8448,-3.54868,3.75864
661243,-2.30972,1.43782,-2.44971,2.08474,-2.74024,2.95218,-3.29265,3.83514,-0.785261,1.31252,-1.59941,2.10181,-2.42146,2.9678,-3.2467,3.85474,-0.83448,1.14739,-1.50228,2.03537,-2.30386,2.93542,-3.12891,3.83836
661242,-1.47149,1.98009,-2.01963,2.36994,-2.66225,2.88905,-3.3553,3.53518,-0.75571,1.43081,-1.52137,2.1498,-2.29241,2.93756,-3.06675,3.75141,-0.834467,1.06442,-1.47432,1.87393,-2.21657,2.70635,-2.98932,3.54541
661180,-1.80267,1.26686,-2.14998,2.13,-2.89326,3.05995,-3.72113,4.01043,-0.787594,1.39585,-1.63332,2.27659,-2.50507,3.22104,-3.38716,4.18213,-1.02854,1.16879,-1.81274,2.11581,-2.66586,3.08006,-3.54143,4.0499
661174,-2.24788,1.89894,-2.36548,2.43854,-2.81555,3.24731,-3.62477,4.14142,-0.795731,1.36044,-1.64818,2.22239,-2.51982,3.14938,-3.39912,4.09245,-0.926323,1.34404,-1.74103,2.19394,-2.60655,3.11566,-3.48452,4.05613
661172,-2.43587,1.66344,-2.56237,2.3093,-2.80263,3.09581,-3.42657,3.93195,-0.775603,1.35087,-1.56959,2.14547,-2.39192,2.99994,-3.2347,3.8719,-0.955392,1.07653,-1.74701,1.91524,-2.58554,2.784,-3.4366,3.66311
661032,-1.79839,1.37105,-2.02482,2.1769,-2.71342,3.03661,-3.46106,3.92015,-0.764471,1.45335,-1.55381,2.25205,-2.36545,3.12717,-3.19056,4.02497,-0.916998,1.12395,-1.65989,2.00922,-2.46822,2.91662,-3.29476,3.82992
660928,-1.50605,1.43723,-1.88013,1.99612,-2.42096,2.75161,-3.09798,3.54709,-0.771892,2.33458,-1.55492,2.46078,-2.3432,2.80032,-3.13431,3.48421,-0.828014,1.11233,-1.4973,1.91753,-2.23154,2.72862,-2.99831,3.54265
660796,-1.61939,1.26446,-2.17695,2.12875,-2.91666,3.06123,-3.7405,4.01452,-0.787163,1.39859,-1.63256,2.28305,-2.50466,3.23089,-3.38722,4.19529,-1.02848,1.19574,-1.8117,2.13608,-2.66356,3.1019,-3.53841,4.07425
